255	54.08	61.90	61.91	51.06	58.43	65.76	54.07	39.23
256	54.36	62.56	62.64	51.37	58.94	66.43	54.63	39.25
257	54.67	63.17	63.33	51.69	59.44	67.05	55.20	39.28
258	54.98	63.73	63.96	52.02	59.95	67.62	55.76	39.31
259	55.30	64.27	64.56	52.35	60.45	68.16	56.31	39.34
260	55.61	64.77	65.11	52.68	60.94	68.68	56.84	39.37
261	55.93	65.24	65.62	53.02	61.43	69.16	57.37	39.40
262	56.25	65.67	66.10	53.35	61.90	69.62	57.87	39.44
263	56.55	66.05	66.44	53.62	62.35	70.00	58.31	39.44
264	56.84	66.14	66.38	53.90	62.76	69.71	58.71	39.44
265	57.12	65.78	65.81	54.17	63.06	68.80	59.05	39.47
266	57.36	65.13	64.93	54.40	63.21	67.66	59.26	39.49
267	57.55	64.34	63.94	54.56	63.20	66.48	59.29	39.51
268	57.67	63.48	62.91	54.66	63.05	65.34	59.20	39.54
269	57.72	62.62	61.91	54.70	62.82	64.28	59.02	39.57
270	57.72	61.77	60.91	54.67	62.53	63.28	58.72	39.61
271	57.65	60.96	59.97	54.59	62.19	62.37	58.37	39.65
272	57.55	60.19	59.08	54.46	61.81	61.52	57.96	39.69
273	57.42	59.48	58.25	54.29	61.40	60.73	57.51	39.74
274	57.26	58.81	57.46	54.10	60.98	60.00	57.05	39.78
275	57.08	58.18	56.73	53.88	60.55	59.33	56.56	39.83
276	56.88	57.59	56.06	53.67	60.11	58.70	56.07	39.88
277	56.66	57.04	55.45	53.44	59.67	58.11	55.60	39.94
278	56.44	56.52	54.87	53.19	59.24	57.57	55.12	39.99
279	56.21	56.04	54.33	52.94	58.81	57.06	54.65	40.04
280	55.98	55.60	53.83	52.70	58.37	56.56	54.18	40.08
281	55.74	55.18	53.37	52.45	57.93	56.09	53.73	40.13
282	55.49	54.78	52.92	52.20	57.50	55.66	53.28	40.17
283	55.22	54.43	52.53	51.90	57.04	55.33	52.81	40.19
284	54.95	54.47	52.68	51.61	56.61	55.84	52.39	40.21
285	54.70	54.96	53.37	51.36	56.33	56.95	52.08	40.23
286	54.51	55.73	54.35	51.17	56.26	58.25	51.95	40.26
287	54.39	56.65	55.45	51.05	56.37	59.54	51.98	40.28
288	54.33	57.60	56.59	51.02	56.61	60.77	52.16	40.31
289	54.35	58.56	57.70	51.06	56.94	61.92	52.45	40.33
290	54.44	59.49	58.78	51.17	57.34	62.97	52.83	40.36
291	54.59	60.37	59.80	51.33	57.78	63.93	53.29	40.38
292	54.77	61.19	60.76	51.54	58.25	64.83	53.77	40.40
293	54.99	61.98	61.65	51.79	58.73	65.64	54.30	40.43
294	55.24	62.71	62.49	52.06	59.23	66.39	54.85	40.45
295	55.51	63.39	63.27	52.35	59.73	67.09	55.41	40.47
296	55.80	64.03	63.98	52.65	60.23	67.74	55.97	40.50
297	56.09	64.62	64.66	52.97	60.73	68.34	56.53	40.52
298	56.39	65.17	65.28	53.30	61.24	68.91	57.08	40.55
299	56.70	65.69	65.85	53.62	61.73	69.44	57.62	40.57
300	57.01	66.17	66.38	53.95	62.22	69.94	58.15	40.61
301	57.33	66.63	66.87	54.28	62.70	70.42	58.67	40.63
302	57.64	67.05	67.34	54.60	63.17	70.86	59.17	40.67
303	57.95	67.46	67.77	54.93	63.63	71.29	59.64	40.71
304	58.23	67.66	67.86	55.20	64.05	71.29	60.04	40.72
305	58.50	67.40	67.42	55.48	64.40	70.54	60.39	40.75
306	58.74	66.81	66.62	55.72	64.61	69.45	60.64	40.78
307	58.93	66.04	65.65	55.91	64.64	68.27	60.73	40.81
308	59.06	65.18	64.61	56.03	64.54	67.12	60.68	40.86
309	59.12	64.30	63.58	56.08	64.32	66.01	60.52	40.90
310	59.12	63.45	62.58	56.06	64.04	64.99	60.25	40.95
311	59.08	62.61	61.61	55.97	63.70	64.04	59.91	40.99
312	58.99	61.82	60.69	55.86	63.32	63.16	59.51	41.03
313	58.86	61.09	59.84	55.69	62.92	62.35	59.07	41.06
314	58.70	60.39	59.04	55.51	62.51	61.61	58.62	41.10
315	58.51	59.73	58.29	55.30	62.07	60.91	58.13	41.16
316	58.30	59.11	57.59	55.07	61.63	60.27	57.65	41.20
317	58.09	58.55	56.95	54.82	61.18	59.66	57.17	41.25
318	57.87	58.02	56.35	54.58	60.73	59.08	56.66	41.29
319	57.64	57.52	55.79	54.33	60.30	58.55	56.18	41.34
320	57.40	57.06	55.27	54.07	59.85	58.04	55.70	41.38
321	57.16	56.63	54.78	53.81	59.41	57.57	55.23	41.42
322	56.91	56.22	54.32	53.56	58.99	57.12	54.77	41.46
323	56.65	55.83	53.87	53.26	58.53	56.73	54.27	41.47
324	56.37	55.80	53.94	52.97	58.06	57.13	53.83	41.49
325	56.11	56.23	54.57	52.71	57.75	58.19	53.51	41.50
326	55.90	56.98	55.51	52.51	57.64	59.46	53.34	41.53
327	55.76	57.86	56.59	52.38	57.73	60.74	53.34	41.54
328	55.69	58.81	57.72	52.33	57.94	61.97	53.50	41.57
329	55.70	59.74	58.83	52.35	58.25	63.11	53.76	41.59
330	55.77	60.67	59.89	52.45	58.63	64.16	54.12	41.61
331	55.91	61.56	60.92	52.61	59.05	65.12	54.55	41.63
332	56.08	62.38	61.87	52.81	59.50	66.00	55.03	41.65
333	56.30	63.16	62.76	53.04	59.97	66.81	55.54	41.67
334	56.54	63.89	63.59	53.30	60.46	67.56	56.07	41.69
335	56.80	64.56	64.37	53.58	60.95	68.25	56.62	41.71
336	57.08	65.20	65.08	53.88	61.45	68.89	57.17	41.73
337	57.36	65.79	65.75	54.19	61.94	69.49	57.72	41.75
338	57.66	66.34	66.37	54.51	62.44	70.06	58.27	41.78
339	57.96	66.86	66.94	54.82	62.92	70.59	58.80	41.80
340	58.27	67.34	67.48	55.15	63.40	71.08	59.33	41.82
341	58.57	67.79	67.98	55.47	63.87	71.55	59.84	41.86
342	58.88	68.21	68.43	55.78	64.33	71.99	60.33	41.89
343	59.17	68.57	68.75	56.05	64.75	72.34	60.74	41.89
344	59.44	68.61	68.64	56.33	65.12	72.00	61.12	41.91
345	59.69	68.22	68.04	56.60	65.41	71.07	61.42	41.94
346	59.91	67.55	67.16	56.82	65.54	69.93	61.61	41.96
347	60.07	66.73	66.17	56.98	65.51	68.74	61.64	41.99
348	60.16	65.86	65.14	57.07	65.35	67.60	61.55	42.03
349	60.20	64.98	64.11	57.08	65.12	66.52	61.35	42.06
350	60.17	64.12	63.11	57.04	64.81	65.53	61.05	42.11
351	60.08	63.30	62.16	56.94	64.47	64.63	60.69	42.16
352	59.97	62.52	61.27	56.81	64.08	63.78	60.28	42.22
353	59.82	61.79	60.42	56.63	63.67	62.99	59.83	42.28
354	59.63	61.11	59.64	56.42	63.26	62.27	59.37	42.33
355	59.43	60.47	58.91	56.20	62.82	61.59	58.89	42.37
356	59.22	59.86	58.23	55.96	62.39	60.97	58.41	42.43
357	58.99	59.30	57.60	55.72	61.95	60.38	57.91	42.48
358	58.76	58.78	57.01	55.46	61.51	59.82	57.42	42.53
359	58.52	58.28	56.47	55.20	61.06	59.31	56.94	42.57
360	58.27	57.83	55.96	54.93	60.62	58.81	56.47	42.62
361	58.02	57.40	55.48	54.66	60.19	58.34	56.00	42.65
362	57.77	56.99	55.04	54.39	59.76	57.91	55.57	42.69
363	57.50	56.62	54.61	54.10	59.31	57.50	55.10	42.70
364	57.21	56.52	54.60	53.80	58.85	57.78	54.68	42.70
365	56.94	56.91	55.18	53.53	58.52	58.78	54.32	42.70
366	56.72	57.63	56.10	53.32	58.40	60.04	54.15	42.71
367	56.56	58.51	57.18	53.17	58.46	61.34	54.13	42.72
368	56.49	59.45	58.30	53.11	58.66	62.58	54.27	42.74
369	56.48	60.41	59.42	53.12	58.96	63.74	54.53	42.75
370	56.55	61.34	60.50	53.21	59.34	64.81	54.89	42.76
371	56.67	62.23	61.53	53.35	59.75	65.79	55.32	42.78
372	56.84	63.07	62.51	53.55	60.21	66.69	55.80	42.79
373	57.05	63.86	63.42	53.78	60.68	67.51	56.32	42.80
374	57.29	64.60	64.26	54.04	61.17	68.27	56.85	42.82
375	57.55	65.29	65.04	54.32	61.66	68.97	57.40	42.83
376	57.82	65.93	65.77	54.61	62.16	69.62	57.95	42.85
377	58.11	66.53	66.45	54.92	62.66	70.23	58.51	42.86
378	58.40	67.09	67.08	55.24	63.15	70.80	59.06	42.88
379	58.70	67.61	67.67	55.55	63.64	71.33	59.60	42.90
380	59.01	68.10	68.20	55.88	64.12	71.84	60.13	42.92
381	59.31	68.55	68.71	56.20	64.60	72.31	60.65	42.94
382	59.63	68.98	69.18	56.52	65.06	72.76	61.15	42.97
383	59.90	69.35	69.48	56.76	65.49	73.13	61.56	42.96
384	60.16	69.42	69.38	56.95	65.80	72.82	61.89	42.91
385	60.44	69.10	68.87	57.20	66.09	71.93	62.22	42.91
386	60.68	68.47	68.04	57.43	66.23	70.78	62.43	42.93
387	60.86	67.68	67.05	57.60	66.20	69.60	62.49	42.94
388	60.97	66.81	66.02	57.69	66.07	68.47	62.41	42.96
389	61.01	65.93	65.00	57.72	65.84	67.39	62.23	42.98
390	60.99	65.07	64.02	57.68	65.54	66.38	61.95	43.02
391	60.92	64.25	63.05	57.60	65.19	65.45	61.57	43.07
392	60.80	63.47	62.14	57.47	64.81	64.59	61.17	43.11
393	60.66	62.74	61.29	57.31	64.40	63.79	60.72	43.16
394	60.49	62.05	60.51	57.12	63.98	63.05	60.25	43.20
395	60.29	61.39	59.76	56.90	63.56	62.37	59.77	43.25
396	60.07	60.78	59.08	56.67	63.12	61.73	59.27	43.29
397	59.84	60.21	58.44	56.44	62.68	61.15	58.78	43.35
398	59.60	59.68	57.84	56.17	62.25	60.60	58.29	43.39
399	59.37	59.18	57.29	55.92	61.81	60.08	57.82	43.43
400	59.12	58.72	56.77	55.66	61.38	59.59	57.34	43.47
401	58.88	58.29	56.28	55.39	60.94	59.13	56.88	43.51
402	58.64	57.89	55.83	55.12	60.51	58.68	56.42	43.55
